Timestamp,Linea,Maquina,Salud,Tiempo_Ciclo,Evento
2026-03-05 20:15:34,1,Weighing,98.06,83.91,OK
2026-03-05 20:15:34,1,Install PCB,97.5,88.7,OK
2026-03-05 20:15:34,1,Fastening 1,97.69,81.31,OK
2026-03-05 20:15:34,1,Fastening 2,99.07,92.2,OK
2026-03-05 20:15:34,1,Avl screw,98.45,70.53,OK
2026-03-05 20:15:34,1,Top unloader,99.47,105.09,OK
2026-03-05 20:15:34,2,Top cover feeding,98.5,105.0,OK
2026-03-05 20:15:34,2,Pre-weighing,96.92,78.27,OK
2026-03-05 20:15:34,2,Tim dispensing,98.71,83.68,OK
2026-03-05 20:15:34,2,Avl Tim,99.18,61.31,OK
2026-03-05 20:15:34,2,Weighing,96.47,83.27,OK
2026-03-05 20:15:34,2,Install PCB,98.19,88.8,OK
2026-03-05 20:15:34,2,Fastening 1,98.8,81.77,OK
2026-03-05 20:15:34,2,Fastening 2,97.68,92.56,OK
2026-03-05 20:15:34,2,Avl screw,97.57,70.77,OK
2026-03-05 20:15:34,2,Top unloader,96.56,105.1,OK
2026-03-05 20:15:35,1,Top cover feeding,97.09,105.06,OK
2026-03-05 20:15:35,1,Pre-weighing,97.1,80.45,OK
2026-03-05 20:15:35,1,Tim dispensing,98.29,84.16,OK
2026-03-05 20:15:35,1,Avl Tim,99.09,60.81,OK
2026-03-05 20:15:35,1,Weighing,97.67,82.92,OK
2026-03-05 20:15:35,1,Install PCB,97.23,88.22,OK
2026-03-05 20:15:35,1,Fastening 1,97.68,80.62,OK
2026-03-05 20:15:35,1,Fastening 2,99.14,92.41,OK
2026-03-05 20:15:35,1,Avl screw,98.3,70.12,OK
2026-03-05 20:15:35,1,Top unloader,99.54,105.57,OK
2026-03-05 20:15:35,2,Top cover feeding,98.73,105.79,OK
2026-03-05 20:15:35,2,Pre-weighing,97.05,79.63,OK
2026-03-05 20:15:35,2,Tim dispensing,98.45,83.38,OK
2026-03-05 20:15:35,2,Avl Tim,99.11,60.42,OK
2026-03-05 20:15:35,2,Weighing,96.57,83.16,OK
2026-03-05 20:15:35,2,Install PCB,98.3,89.16,OK
2026-03-05 20:15:35,2,Fastening 1,98.41,81.11,OK
2026-03-05 20:15:35,2,Fastening 2,97.46,93.36,OK
2026-03-05 20:15:35,2,Avl screw,97.06,70.58,OK
2026-03-05 20:15:35,2,Top unloader,96.3,104.37,OK
2026-03-05 20:15:36,1,Top cover feeding,97.42,106.0,OK
2026-03-05 20:15:36,1,Pre-weighing,97.15,80.11,OK
2026-03-05 20:15:36,1,Tim dispensing,98.56,82.7,OK
2026-03-05 20:15:36,1,Avl Tim,98.85,60.32,OK
2026-03-05 20:15:36,1,Weighing,98.02,82.37,OK
2026-03-05 20:15:36,1,Install PCB,97.18,88.67,OK
2026-03-05 20:15:36,1,Fastening 1,97.83,80.61,OK
2026-03-05 20:15:36,1,Fastening 2,99.21,91.95,OK
2026-03-05 20:15:36,1,Avl screw,98.81,70.16,OK
2026-03-05 20:15:36,1,Top unloader,99.62,104.41,OK
2026-03-05 20:15:36,2,Top cover feeding,98.79,105.73,OK
2026-03-05 20:15:36,2,Pre-weighing,96.75,79.32,OK
2026-03-05 20:15:36,2,Tim dispensing,98.33,84.12,OK
2026-03-05 20:15:36,2,Avl Tim,98.78,60.84,OK
2026-03-05 20:15:36,2,Weighing,96.63,82.72,OK
2026-03-05 20:15:36,2,Install PCB,98.23,88.42,OK
2026-03-05 20:15:36,2,Fastening 1,98.62,80.59,OK
2026-03-05 20:15:36,2,Fastening 2,97.56,91.33,OK
2026-03-05 20:15:36,2,Avl screw,97.05,69.95,OK
2026-03-05 20:15:36,2,Top unloader,96.24,104.9,OK
2026-03-05 20:15:37,1,Top cover feeding,97.5,106.39,OK
2026-03-05 20:15:37,1,Pre-weighing,97.17,79.9,OK
2026-03-05 20:15:37,1,Tim dispensing,98.58,83.05,OK
2026-03-05 20:15:37,1,Avl Tim,99.03,60.82,OK
2026-03-05 20:15:37,1,Weighing,98.19,83.0,OK
2026-03-05 20:15:37,1,Install PCB,97.49,88.45,OK
2026-03-05 20:15:37,1,Fastening 1,98.12,81.47,OK
2026-03-05 20:15:37,1,Fastening 2,99.04,91.58,OK
2026-03-05 20:15:37,1,Avl screw,98.21,70.0,OK
2026-03-05 20:15:37,1,Top unloader,99.63,103.8,OK
2026-03-05 20:15:37,2,Top cover feeding,98.68,104.93,OK
2026-03-05 20:15:37,2,Pre-weighing,96.82,79.29,OK
2026-03-05 20:15:37,2,Tim dispensing,98.14,83.4,OK
2026-03-05 20:15:37,2,Avl Tim,98.68,61.27,OK
2026-03-05 20:15:37,2,Weighing,96.48,84.0,OK
2026-03-05 20:15:37,2,Install PCB,98.23,88.56,OK
2026-03-05 20:15:37,2,Fastening 1,98.32,80.32,OK
2026-03-05 20:15:37,2,Fastening 2,97.48,91.87,OK
2026-03-05 20:15:37,2,Avl screw,96.97,69.93,OK
2026-03-05 20:15:37,2,Top unloader,96.35,104.52,OK
2026-03-05 20:15:38,1,Top cover feeding,97.24,106.15,OK
2026-03-05 20:15:38,1,Pre-weighing,97.14,79.99,OK
2026-03-05 20:15:38,1,Tim dispensing,98.87,83.16,OK
2026-03-05 20:15:38,1,Avl Tim,98.95,60.42,OK
2026-03-05 20:15:38,1,Weighing,98.33,83.41,OK
2026-03-05 20:15:38,1,Install PCB,97.54,87.76,OK
2026-03-05 20:15:38,1,Fastening 1,98.09,81.12,OK
2026-03-05 20:15:38,1,Fastening 2,99.23,92.81,OK
2026-03-05 20:15:38,1,Avl screw,98.69,70.24,OK
2026-03-05 20:15:38,1,Top unloader,100.0,104.15,OK
2026-03-05 20:15:38,2,Top cover feeding,98.17,104.79,OK
2026-03-05 20:15:38,2,Pre-weighing,96.57,78.72,OK
2026-03-05 20:15:38,2,Tim dispensing,98.41,83.7,OK
2026-03-05 20:15:38,2,Avl Tim,97.95,60.75,OK
2026-03-05 20:15:38,2,Weighing,96.09,83.35,OK
2026-03-05 20:15:38,2,Install PCB,98.46,88.48,OK
2026-03-05 20:15:38,2,Fastening 1,98.16,80.66,OK
2026-03-05 20:15:38,2,Fastening 2,97.87,93.57,OK
2026-03-05 20:15:38,2,Avl screw,96.9,71.08,OK
2026-03-05 20:15:38,2,Top unloader,96.28,105.12,OK
2026-03-05 20:15:39,1,Top cover feeding,97.38,105.15,OK
2026-03-05 20:15:39,1,Pre-weighing,97.37,78.73,OK
2026-03-05 20:15:39,1,Tim dispensing,98.73,84.11,OK
2026-03-05 20:15:39,1,Avl Tim,99.06,60.54,OK
2026-03-05 20:15:39,1,Weighing,98.09,83.45,OK
2026-03-05 20:15:39,1,Install PCB,97.06,89.37,OK
2026-03-05 20:15:39,1,Fastening 1,98.23,80.25,OK
2026-03-05 20:15:39,1,Fastening 2,99.36,92.81,OK
2026-03-05 20:15:39,1,Avl screw,98.68,69.78,OK
2026-03-05 20:15:39,1,Top unloader,99.68,103.78,OK
2026-03-05 20:15:39,2,Top cover feeding,97.92,104.84,OK
2026-03-05 20:15:39,2,Pre-weighing,96.75,80.38,OK
2026-03-05 20:15:39,2,Tim dispensing,98.52,83.02,OK
2026-03-05 20:15:39,2,Avl Tim,97.94,61.54,OK
2026-03-05 20:15:39,2,Weighing,96.63,83.71,OK
2026-03-05 20:15:39,2,Install PCB,98.3,88.4,OK
2026-03-05 20:15:39,2,Fastening 1,98.28,79.89,OK
2026-03-05 20:15:39,2,Fastening 2,98.1,92.27,OK
2026-03-05 20:15:39,2,Avl screw,96.81,70.62,OK
2026-03-05 20:15:39,2,Top unloader,96.01,104.75,OK
2026-03-05 20:15:40,1,Top cover feeding,97.09,104.87,OK
2026-03-05 20:15:40,1,Pre-weighing,97.55,79.98,OK
2026-03-05 20:15:40,1,Tim dispensing,99.17,83.67,OK
2026-03-05 20:15:40,1,Avl Tim,98.92,60.41,OK
2026-03-05 20:15:40,1,Weighing,98.3,83.67,OK
2026-03-05 20:15:40,1,Install PCB,97.13,89.06,OK
2026-03-05 20:15:40,1,Fastening 1,98.2,80.42,OK
2026-03-05 20:15:40,1,Fastening 2,99.33,93.39,OK
2026-03-05 20:15:40,1,Avl screw,98.44,69.43,OK
2026-03-05 20:15:40,1,Top unloader,99.76,104.93,OK
2026-03-05 20:15:40,2,Top cover feeding,97.59,106.19,OK
2026-03-05 20:15:40,2,Pre-weighing,96.64,80.46,OK
2026-03-05 20:15:40,2,Tim dispensing,98.72,83.6,OK
2026-03-05 20:15:40,2,Avl Tim,98.03,61.08,OK
2026-03-05 20:15:40,2,Weighing,96.54,82.92,OK
2026-03-05 20:15:40,2,Install PCB,98.11,89.09,OK
2026-03-05 20:15:40,2,Fastening 1,98.34,80.26,OK
2026-03-05 20:15:40,2,Fastening 2,98.52,92.78,OK
2026-03-05 20:15:40,2,Avl screw,96.82,69.11,OK
2026-03-05 20:15:40,2,Top unloader,96.12,104.27,OK
2026-03-05 20:15:41,1,Top cover feeding,97.3,105.27,OK
2026-03-05 20:15:41,1,Pre-weighing,98.38,79.36,OK
2026-03-05 20:15:41,1,Tim dispensing,99.0,83.47,OK
2026-03-05 20:15:41,1,Avl Tim,98.91,61.92,OK
2026-03-05 20:15:41,1,Weighing,97.83,82.69,OK
2026-03-05 20:15:41,1,Install PCB,96.56,88.58,OK
2026-03-05 20:15:41,1,Fastening 1,98.13,80.65,OK
2026-03-05 20:15:41,1,Fastening 2,99.07,92.31,OK
2026-03-05 20:15:41,1,Avl screw,98.33,70.44,OK
2026-03-05 20:15:41,1,Top unloader,99.9,104.08,OK
2026-03-05 20:15:41,2,Top cover feeding,97.61,105.09,OK
2026-03-05 20:15:41,2,Pre-weighing,96.78,79.82,OK
2026-03-05 20:15:41,2,Tim dispensing,98.58,84.55,OK
2026-03-05 20:15:41,2,Avl Tim,98.09,60.72,OK
2026-03-05 20:15:41,2,Weighing,96.52,83.61,OK
2026-03-05 20:15:41,2,Install PCB,98.27,88.95,OK
2026-03-05 20:15:41,2,Fastening 1,98.48,80.96,OK
2026-03-05 20:15:41,2,Fastening 2,98.46,93.88,OK
2026-03-05 20:15:41,2,Avl screw,96.58,70.54,OK
2026-03-05 20:15:41,2,Top unloader,96.27,104.69,OK
2026-03-05 20:15:42,1,Top cover feeding,97.15,106.36,OK
2026-03-05 20:15:42,1,Pre-weighing,98.18,78.5,OK
2026-03-05 20:15:42,1,Tim dispensing,98.79,83.42,OK
2026-03-05 20:15:42,1,Avl Tim,98.91,60.46,OK
2026-03-05 20:15:42,1,Weighing,97.69,83.84,OK
2026-03-05 20:15:42,1,Install PCB,96.97,87.98,OK
2026-03-05 20:15:42,1,Fastening 1,97.84,80.57,OK
2026-03-05 20:15:42,1,Fastening 2,98.87,93.54,OK
2026-03-05 20:15:42,1,Avl screw,98.29,71.6,OK
2026-03-05 20:15:42,1,Top unloader,99.81,104.96,OK
2026-03-05 20:15:42,2,Top cover feeding,97.52,106.29,OK
2026-03-05 20:15:42,2,Pre-weighing,96.59,80.62,OK
2026-03-05 20:15:42,2,Tim dispensing,98.81,83.19,OK
2026-03-05 20:15:42,2,Avl Tim,98.24,61.11,OK
2026-03-05 20:15:42,2,Weighing,96.61,82.35,OK
2026-03-05 20:15:42,2,Install PCB,98.35,88.68,OK
2026-03-05 20:15:42,2,Fastening 1,98.42,80.63,OK
2026-03-05 20:15:42,2,Fastening 2,98.18,93.36,OK
2026-03-05 20:15:42,2,Avl screw,96.66,69.79,OK
2026-03-05 20:15:42,2,Top unloader,96.35,104.47,OK
2026-03-05 20:15:43,1,Top cover feeding,96.77,105.56,OK
2026-03-05 20:15:43,1,Pre-weighing,98.55,79.9,OK
2026-03-05 20:15:43,1,Tim dispensing,99.26,83.0,OK
2026-03-05 20:15:43,1,Avl Tim,98.63,60.28,OK
2026-03-05 20:15:43,1,Weighing,97.31,82.41,OK
2026-03-05 20:15:43,1,Install PCB,96.96,89.09,OK
2026-03-05 20:15:43,1,Fastening 1,97.92,80.1,OK
2026-03-05 20:15:43,1,Fastening 2,98.54,92.84,OK
2026-03-05 20:15:43,1,Avl screw,98.7,70.24,OK
2026-03-05 20:15:43,1,Top unloader,99.69,104.93,OK
2026-03-05 20:15:43,2,Top cover feeding,97.6,105.88,OK
2026-03-05 20:15:43,2,Pre-weighing,96.16,79.6,OK
2026-03-05 20:15:43,2,Tim dispensing,98.82,83.99,OK
2026-03-05 20:15:43,2,Avl Tim,98.45,60.7,OK
2026-03-05 20:15:43,2,Weighing,96.75,83.0,OK
2026-03-05 20:15:43,2,Install PCB,98.19,88.9,OK
2026-03-05 20:15:43,2,Fastening 1,98.65,80.8,OK
2026-03-05 20:15:43,2,Fastening 2,97.86,93.3,OK
2026-03-05 20:15:43,2,Avl screw,96.43,70.32,OK
2026-03-05 20:15:43,2,Top unloader,96.2,104.22,OK
2026-03-05 20:15:44,1,Top cover feeding,96.84,105.92,OK
2026-03-05 20:15:44,1,Pre-weighing,98.28,80.12,OK
2026-03-05 20:15:44,1,Tim dispensing,98.99,82.53,OK
2026-03-05 20:15:44,1,Avl Tim,98.36,60.37,OK
2026-03-05 20:15:44,1,Weighing,97.33,83.23,OK
2026-03-05 20:15:44,1,Install PCB,97.18,89.87,OK
2026-03-05 20:15:44,1,Fastening 1,98.06,81.76,OK
2026-03-05 20:15:44,1,Fastening 2,98.36,93.72,OK
2026-03-05 20:15:44,1,Avl screw,98.43,70.56,OK
2026-03-05 20:15:44,1,Top unloader,99.75,103.91,OK
2026-03-05 20:15:44,2,Top cover feeding,97.77,105.48,OK
2026-03-05 20:15:44,2,Pre-weighing,95.84,80.52,OK
2026-03-05 20:15:44,2,Tim dispensing,99.07,83.71,OK
2026-03-05 20:15:44,2,Avl Tim,98.13,60.62,OK
2026-03-05 20:15:44,2,Weighing,96.92,83.03,OK
2026-03-05 20:15:44,2,Install PCB,98.32,88.49,OK
2026-03-05 20:15:44,2,Fastening 1,98.88,81.39,OK
2026-03-05 20:15:44,2,Fastening 2,97.93,91.47,OK
2026-03-05 20:15:44,2,Avl screw,96.66,70.61,OK
2026-03-05 20:15:44,2,Top unloader,96.62,103.98,OK
2026-03-05 20:15:45,1,Top cover feeding,96.69,105.88,OK
2026-03-05 20:15:45,1,Pre-weighing,98.1,79.3,OK
2026-03-05 20:15:45,1,Tim dispensing,98.59,83.61,OK
2026-03-05 20:15:45,1,Avl Tim,98.0,61.51,OK
2026-03-05 20:15:45,1,Weighing,97.1,82.96,OK
2026-03-05 20:15:45,1,Install PCB,97.03,88.28,OK
2026-03-05 20:15:45,1,Fastening 1,98.33,80.91,OK
2026-03-05 20:15:45,1,Fastening 2,98.04,92.27,OK
2026-03-05 20:15:45,1,Avl screw,97.82,70.07,OK
2026-03-05 20:15:45,1,Top unloader,99.6,104.58,OK
2026-03-05 20:15:45,2,Top cover feeding,97.76,106.18,OK
2026-03-05 20:15:45,2,Pre-weighing,95.73,81.22,OK
2026-03-05 20:15:45,2,Tim dispensing,99.2,83.9,OK
2026-03-05 20:15:45,2,Avl Tim,97.91,60.84,OK
2026-03-05 20:15:45,2,Weighing,96.57,82.86,OK
2026-03-05 20:15:45,2,Install PCB,98.43,88.86,OK
2026-03-05 20:15:45,2,Fastening 1,98.92,81.22,OK
2026-03-05 20:15:45,2,Fastening 2,98.09,92.18,OK
2026-03-05 20:15:45,2,Avl screw,96.76,70.1,OK
2026-03-05 20:15:45,2,Top unloader,96.81,104.06,OK
2026-03-05 20:15:46,1,Top cover feeding,96.63,105.36,OK
2026-03-05 20:15:46,1,Pre-weighing,98.09,79.57,OK
2026-03-05 20:15:46,1,Tim dispensing,98.66,82.93,OK
2026-03-05 20:15:46,1,Avl Tim,97.85,61.71,OK
2026-03-05 20:15:46,1,Weighing,96.76,83.05,OK
2026-03-05 20:15:46,1,Install PCB,96.72,88.13,OK
2026-03-05 20:15:46,1,Fastening 1,98.54,81.2,OK
2026-03-05 20:15:46,1,Fastening 2,97.85,92.87,OK
2026-03-05 20:15:46,1,Avl screw,98.09,71.57,OK
2026-03-05 20:15:46,1,Top unloader,99.28,104.68,OK
2026-03-05 20:15:46,2,Top cover feeding,97.82,104.35,OK
2026-03-05 20:15:46,2,Pre-weighing,95.98,80.42,OK
2026-03-05 20:15:46,2,Tim dispensing,99.39,83.87,OK
2026-03-05 20:15:46,2,Avl Tim,97.78,60.87,OK
2026-03-05 20:15:46,2,Weighing,96.86,82.43,OK
2026-03-05 20:15:46,2,Install PCB,98.39,88.46,OK
2026-03-05 20:15:46,2,Fastening 1,99.35,79.62,OK
2026-03-05 20:15:46,2,Fastening 2,98.21,93.54,OK
2026-03-05 20:15:46,2,Avl screw,96.88,70.99,OK
2026-03-05 20:15:46,2,Top unloader,96.95,104.44,OK
2026-03-05 20:15:47,1,Top cover feeding,96.95,106.74,OK
2026-03-05 20:15:47,1,Pre-weighing,98.08,80.37,OK
2026-03-05 20:15:47,1,Tim dispensing,98.65,84.5,OK
2026-03-05 20:15:47,1,Avl Tim,97.82,60.76,OK
2026-03-05 20:15:47,1,Weighing,96.67,82.84,OK
2026-03-05 20:15:47,1,Install PCB,96.57,87.12,OK
2026-03-05 20:15:47,1,Fastening 1,98.12,80.12,OK
2026-03-05 20:15:47,1,Fastening 2,97.95,91.67,OK
2026-03-05 20:15:47,1,Avl screw,97.99,70.21,OK
2026-03-05 20:15:47,1,Top unloader,99.29,104.98,OK
2026-03-05 20:15:47,2,Top cover feeding,98.1,105.69,OK
2026-03-05 20:15:47,2,Pre-weighing,96.41,80.3,OK
2026-03-05 20:15:47,2,Tim dispensing,99.47,83.63,OK
2026-03-05 20:15:47,2,Avl Tim,97.69,67.39,SPIKE
2026-03-05 20:15:47,2,Weighing,97.21,83.1,OK
2026-03-05 20:15:47,2,Install PCB,98.38,89.36,OK
2026-03-05 20:15:47,2,Fastening 1,99.66,79.66,OK
2026-03-05 20:15:47,2,Fastening 2,98.23,93.32,OK
2026-03-05 20:15:47,2,Avl screw,96.56,70.92,OK
2026-03-05 20:15:47,2,Top unloader,97.22,104.69,OK
2026-03-05 20:15:48,1,Top cover feeding,96.7,105.38,OK
2026-03-05 20:15:48,1,Pre-weighing,98.14,80.36,OK
2026-03-05 20:15:48,1,Tim dispensing,98.35,84.3,OK
2026-03-05 20:15:48,1,Avl Tim,98.18,59.23,OK
2026-03-05 20:15:48,1,Weighing,96.66,83.18,OK
2026-03-05 20:15:48,1,Install PCB,96.75,89.16,OK
2026-03-05 20:15:48,1,Fastening 1,98.43,81.15,OK
2026-03-05 20:15:48,1,Fastening 2,97.99,92.58,OK
2026-03-05 20:15:48,1,Avl screw,97.76,70.48,OK
2026-03-05 20:15:48,1,Top unloader,99.11,104.42,OK
2026-03-05 20:15:48,2,Top cover feeding,98.32,104.96,OK
2026-03-05 20:15:48,2,Pre-weighing,96.55,79.51,OK
2026-03-05 20:15:48,2,Tim dispensing,99.56,84.32,OK
2026-03-05 20:15:48,2,Avl Tim,97.24,59.91,OK
2026-03-05 20:15:48,2,Weighing,97.21,83.33,OK
2026-03-05 20:15:48,2,Install PCB,97.97,89.08,OK
2026-03-05 20:15:48,2,Fastening 1,99.85,79.4,OK
2026-03-05 20:15:48,2,Fastening 2,98.39,92.32,OK
2026-03-05 20:15:48,2,Avl screw,96.99,70.94,OK
2026-03-05 20:15:48,2,Top unloader,97.08,104.32,OK
2026-03-05 20:15:49,1,Top cover feeding,96.74,105.91,OK
2026-03-05 20:15:49,1,Pre-weighing,97.79,79.77,OK
2026-03-05 20:15:49,1,Tim dispensing,98.1,83.04,OK
2026-03-05 20:15:49,1,Avl Tim,98.29,60.68,OK
2026-03-05 20:15:49,1,Weighing,96.58,83.35,OK
2026-03-05 20:15:49,1,Install PCB,96.36,89.24,OK
2026-03-05 20:15:49,1,Fastening 1,98.6,80.53,OK
2026-03-05 20:15:49,1,Fastening 2,98.06,92.33,OK
2026-03-05 20:15:49,1,Avl screw,97.66,69.87,OK
2026-03-05 20:15:49,1,Top unloader,98.71,104.42,OK
2026-03-05 20:15:49,2,Top cover feeding,98.33,106.19,OK
2026-03-05 20:15:49,2,Pre-weighing,96.54,79.91,OK
2026-03-05 20:15:49,2,Tim dispensing,99.73,83.9,OK
2026-03-05 20:15:49,2,Avl Tim,97.02,59.84,OK
2026-03-05 20:15:49,2,Weighing,97.64,83.77,OK
2026-03-05 20:15:49,2,Install PCB,98.45,88.68,OK
2026-03-05 20:15:49,2,Fastening 1,100.0,80.7,OK
2026-03-05 20:15:49,2,Fastening 2,98.41,92.26,OK
2026-03-05 20:15:49,2,Avl screw,97.46,70.29,OK
2026-03-05 20:15:49,2,Top unloader,97.06,103.42,OK
2026-03-05 20:15:50,1,Top cover feeding,96.72,105.02,OK
2026-03-05 20:15:50,1,Pre-weighing,98.0,80.16,OK
2026-03-05 20:15:50,1,Tim dispensing,98.5,84.53,OK
2026-03-05 20:15:50,1,Avl Tim,98.28,61.06,OK
2026-03-05 20:15:50,1,Weighing,96.43,83.58,OK
2026-03-05 20:15:50,1,Install PCB,96.14,88.35,OK
2026-03-05 20:15:50,1,Fastening 1,98.9,80.41,OK
2026-03-05 20:15:50,1,Fastening 2,98.33,92.14,OK
2026-03-05 20:15:50,1,Avl screw,97.42,69.68,OK
2026-03-05 20:15:50,1,Top unloader,98.52,103.96,OK
2026-03-05 20:15:50,2,Top cover feeding,97.98,105.32,OK
2026-03-05 20:15:50,2,Pre-weighing,96.8,79.41,OK
2026-03-05 20:15:50,2,Tim dispensing,98.96,84.73,OK
2026-03-05 20:15:50,2,Avl Tim,97.37,60.19,OK
2026-03-05 20:15:50,2,Weighing,97.34,84.3,OK
2026-03-05 20:15:50,2,Install PCB,98.24,88.1,OK
2026-03-05 20:15:50,2,Fastening 1,100.0,80.86,OK
2026-03-05 20:15:50,2,Fastening 2,98.57,93.12,OK
2026-03-05 20:15:50,2,Avl screw,97.72,69.62,OK
2026-03-05 20:15:50,2,Top unloader,97.02,105.47,OK
2026-03-05 20:15:51,1,Top cover feeding,96.58,106.69,OK
2026-03-05 20:15:51,1,Pre-weighing,97.58,80.52,OK
2026-03-05 20:15:51,1,Tim dispensing,98.39,84.16,OK
2026-03-05 20:15:51,1,Avl Tim,98.54,60.89,OK
2026-03-05 20:15:51,1,Weighing,96.63,83.66,OK
2026-03-05 20:15:51,1,Install PCB,96.25,88.47,OK
2026-03-05 20:15:51,1,Fastening 1,98.34,80.42,OK
2026-03-05 20:15:51,1,Fastening 2,98.45,92.81,OK
2026-03-05 20:15:51,1,Avl screw,97.59,70.04,OK
2026-03-05 20:15:51,1,Top unloader,98.66,104.61,OK
2026-03-05 20:15:51,2,Top cover feeding,98.48,105.57,OK
2026-03-05 20:15:51,2,Pre-weighing,97.11,80.21,OK
2026-03-05 20:15:51,2,Tim dispensing,99.14,82.92,OK
2026-03-05 20:15:51,2,Avl Tim,97.57,61.79,OK
2026-03-05 20:15:51,2,Weighing,97.03,83.46,OK
2026-03-05 20:15:51,2,Install PCB,97.58,89.96,OK
2026-03-05 20:15:51,2,Fastening 1,100.0,80.91,OK
2026-03-05 20:15:51,2,Fastening 2,98.47,93.93,OK
2026-03-05 20:15:51,2,Avl screw,97.28,69.5,OK
2026-03-05 20:15:51,2,Top unloader,96.96,104.69,OK
2026-03-05 20:15:52,1,Top cover feeding,96.94,105.02,OK
2026-03-05 20:15:52,1,Pre-weighing,97.56,79.76,OK
2026-03-05 20:15:52,1,Tim dispensing,98.49,84.0,OK
2026-03-05 20:15:52,1,Avl Tim,98.45,60.72,OK
