Timestamp,Linea,Maquina,Salud,Tiempo_Ciclo,Evento
2026-03-05 20:26:06,1,Pre-weighing,98.73,79.68,OK
2026-03-05 20:26:06,1,Tim dispensing,98.81,84.12,OK
2026-03-05 20:26:06,1,Avl Tim,98.21,61.46,OK
2026-03-05 20:26:06,1,Weighing,98.41,83.64,OK
2026-03-05 20:26:06,1,Install PCB,98.54,88.7,OK
2026-03-05 20:26:06,1,Fastening 1,97.31,80.15,OK
2026-03-05 20:26:06,1,Fastening 2,97.2,92.38,OK
2026-03-05 20:26:06,1,Avl screw,99.15,70.03,OK
2026-03-05 20:26:06,1,Top unloader,97.97,102.79,OK
2026-03-05 20:26:07,1,Top cover feeding,97.19,105.53,OK
2026-03-05 20:26:07,1,Pre-weighing,99.02,79.49,OK
2026-03-05 20:26:07,1,Tim dispensing,98.78,84.61,OK
2026-03-05 20:26:07,1,Avl Tim,98.06,60.32,OK
2026-03-05 20:26:07,1,Weighing,98.39,83.67,OK
2026-03-05 20:26:07,1,Install PCB,98.45,88.32,OK
2026-03-05 20:26:07,1,Fastening 1,97.41,80.42,OK
2026-03-05 20:26:07,1,Fastening 2,97.61,91.98,OK
2026-03-05 20:26:07,1,Avl screw,98.84,69.5,OK
2026-03-05 20:26:07,1,Top unloader,98.23,103.68,OK
2026-03-05 20:26:08,1,Top cover feeding,97.24,153.45,SPIKE
2026-03-05 20:26:08,1,Pre-weighing,99.31,79.04,OK
2026-03-05 20:26:08,1,Tim dispensing,98.94,84.82,OK
2026-03-05 20:26:08,1,Avl Tim,97.7,61.35,OK
2026-03-05 20:26:08,1,Weighing,98.39,82.07,OK
2026-03-05 20:26:08,1,Install PCB,98.24,89.13,OK
2026-03-05 20:26:08,1,Fastening 1,97.63,80.61,OK
2026-03-05 20:26:08,1,Fastening 2,97.75,92.09,OK
2026-03-05 20:26:08,1,Avl screw,98.5,71.91,OK
2026-03-05 20:26:08,1,Top unloader,97.98,103.98,OK
2026-03-05 20:26:09,1,Top cover feeding,97.49,106.25,OK
2026-03-05 20:26:09,1,Pre-weighing,99.68,80.27,OK
2026-03-05 20:26:09,1,Tim dispensing,98.98,83.42,OK
2026-03-05 20:26:09,1,Avl Tim,97.34,61.58,OK
2026-03-05 20:26:09,1,Weighing,98.22,83.56,OK
2026-03-05 20:26:09,1,Install PCB,98.34,89.12,OK
2026-03-05 20:26:09,1,Fastening 1,97.81,80.73,OK
2026-03-05 20:26:09,1,Fastening 2,97.95,93.13,OK
2026-03-05 20:26:09,1,Avl screw,98.35,69.56,OK
2026-03-05 20:26:09,1,Top unloader,97.93,103.88,OK
2026-03-05 20:26:10,1,Top cover feeding,97.82,105.57,OK
2026-03-05 20:26:10,1,Pre-weighing,99.89,79.57,OK
2026-03-05 20:26:10,1,Tim dispensing,99.16,82.99,OK
2026-03-05 20:26:10,1,Avl Tim,97.23,61.22,OK
2026-03-05 20:26:10,1,Weighing,98.65,82.25,OK
2026-03-05 20:26:10,1,Install PCB,99.04,89.86,OK
2026-03-05 20:26:10,1,Fastening 1,97.86,80.34,OK
2026-03-05 20:26:10,1,Fastening 2,97.88,93.06,OK
2026-03-05 20:26:10,1,Avl screw,98.25,70.14,OK
2026-03-05 20:26:10,1,Top unloader,98.32,104.39,OK
2026-03-05 20:26:11,1,Top cover feeding,97.69,105.65,OK
2026-03-05 20:26:11,1,Pre-weighing,99.75,79.83,OK
2026-03-05 20:26:11,1,Tim dispensing,99.39,84.31,OK
2026-03-05 20:26:11,1,Avl Tim,96.94,61.03,OK
2026-03-05 20:26:11,1,Weighing,98.3,83.27,OK
2026-03-05 20:26:11,1,Install PCB,99.26,89.45,OK
2026-03-05 20:26:11,1,Fastening 1,97.86,81.14,OK
2026-03-05 20:26:11,1,Fastening 2,97.65,91.75,OK
2026-03-05 20:26:11,1,Avl screw,98.15,69.25,OK
2026-03-05 20:26:11,1,Top unloader,98.72,104.02,OK
2026-03-05 20:26:12,1,Top cover feeding,97.75,105.22,OK
2026-03-05 20:26:12,1,Pre-weighing,99.51,80.84,OK
2026-03-05 20:26:12,1,Tim dispensing,99.15,83.56,OK
2026-03-05 20:26:12,1,Avl Tim,96.23,59.64,OK
2026-03-05 20:26:12,1,Weighing,98.19,82.87,OK
2026-03-05 20:26:12,1,Install PCB,99.23,89.36,OK
2026-03-05 20:26:12,1,Fastening 1,98.17,81.8,OK
2026-03-05 20:26:12,1,Fastening 2,97.53,92.77,OK
2026-03-05 20:26:12,1,Avl screw,98.16,69.72,OK
2026-03-05 20:26:12,1,Top unloader,98.42,105.7,OK
2026-03-05 20:26:13,1,Top cover feeding,98.02,105.84,OK
2026-03-05 20:26:13,1,Pre-weighing,99.66,80.91,OK
2026-03-05 20:26:13,1,Tim dispensing,99.43,82.94,OK
2026-03-05 20:26:13,1,Avl Tim,96.33,60.41,OK
2026-03-05 20:26:13,1,Weighing,98.46,83.01,OK
2026-03-05 20:26:13,1,Install PCB,99.45,88.29,OK
2026-03-05 20:26:13,1,Fastening 1,98.09,79.88,OK
2026-03-05 20:26:13,1,Fastening 2,97.29,92.7,OK
2026-03-05 20:26:13,1,Avl screw,98.17,70.47,OK
2026-03-05 20:26:13,1,Top unloader,98.22,104.59,OK
2026-03-05 20:26:14,1,Top cover feeding,98.04,105.7,OK
2026-03-05 20:26:14,1,Pre-weighing,99.9,79.83,OK
2026-03-05 20:26:14,1,Tim dispensing,99.52,82.88,OK
2026-03-05 20:26:14,1,Avl Tim,96.79,61.58,OK
2026-03-05 20:26:14,1,Weighing,98.09,82.11,OK
2026-03-05 20:26:14,1,Install PCB,99.52,88.91,OK
2026-03-05 20:26:14,1,Fastening 1,98.06,81.57,OK
2026-03-05 20:26:14,1,Fastening 2,97.59,91.87,OK
2026-03-05 20:26:14,1,Avl screw,98.21,69.54,OK
2026-03-05 20:26:14,1,Top unloader,98.11,104.79,OK
2026-03-05 20:26:15,1,Top cover feeding,98.43,105.36,OK
2026-03-05 20:26:15,1,Pre-weighing,100.0,79.36,OK
2026-03-05 20:26:15,1,Tim dispensing,99.43,84.4,OK
2026-03-05 20:26:15,1,Avl Tim,96.59,62.19,OK
2026-03-05 20:26:15,1,Weighing,97.75,83.39,OK
2026-03-05 20:26:15,1,Install PCB,99.39,89.6,OK
2026-03-05 20:26:15,1,Fastening 1,98.36,80.19,OK
2026-03-05 20:26:15,1,Fastening 2,97.69,92.18,OK
2026-03-05 20:26:15,1,Avl screw,98.21,69.08,OK
2026-03-05 20:26:15,1,Top unloader,98.27,104.46,OK
2026-03-05 20:26:16,1,Top cover feeding,98.54,105.1,OK
2026-03-05 20:26:16,1,Pre-weighing,100.0,80.79,OK
2026-03-05 20:26:16,1,Tim dispensing,99.35,83.38,OK
2026-03-05 20:26:16,1,Avl Tim,96.59,61.07,OK
2026-03-05 20:26:16,1,Weighing,97.94,84.01,OK
2026-03-05 20:26:16,1,Install PCB,99.29,89.08,OK
2026-03-05 20:26:16,1,Fastening 1,97.92,81.25,OK
2026-03-05 20:26:16,1,Fastening 2,98.15,93.62,OK
2026-03-05 20:26:16,1,Avl screw,98.29,69.72,OK
2026-03-05 20:26:16,1,Top unloader,98.04,105.5,OK
2026-03-05 20:26:17,1,Top cover feeding,98.63,104.46,OK
2026-03-05 20:26:17,1,Pre-weighing,99.72,79.95,OK
2026-03-05 20:26:17,1,Tim dispensing,99.01,83.33,OK
2026-03-05 20:26:17,1,Avl Tim,96.55,60.15,OK
2026-03-05 20:26:17,1,Weighing,97.62,83.69,OK
2026-03-05 20:26:17,1,Install PCB,98.97,88.07,OK
2026-03-05 20:26:17,1,Fastening 1,97.77,80.85,OK
2026-03-05 20:26:17,1,Fastening 2,98.28,91.86,OK
2026-03-05 20:26:17,1,Avl screw,98.19,69.51,OK
2026-03-05 20:26:17,1,Top unloader,98.19,104.79,OK
2026-03-05 20:26:18,1,Top cover feeding,98.74,105.44,OK
2026-03-05 20:26:18,1,Pre-weighing,99.8,79.87,OK
2026-03-05 20:26:18,1,Tim dispensing,99.23,84.32,OK
2026-03-05 20:26:18,1,Avl Tim,96.68,61.21,OK
2026-03-05 20:26:18,1,Weighing,97.58,81.26,OK
2026-03-05 20:26:18,1,Install PCB,98.79,89.76,OK
2026-03-05 20:26:18,1,Fastening 1,97.76,80.25,OK
2026-03-05 20:26:18,1,Fastening 2,98.5,93.34,OK
2026-03-05 20:26:18,1,Avl screw,97.94,69.98,OK
2026-03-05 20:26:18,1,Top unloader,98.53,104.68,OK
2026-03-05 20:26:19,1,Top cover feeding,99.09,105.69,OK
2026-03-05 20:26:19,1,Pre-weighing,99.59,81.69,OK
2026-03-05 20:26:19,1,Tim dispensing,99.29,84.1,OK
2026-03-05 20:26:19,1,Avl Tim,96.57,59.9,OK
2026-03-05 20:26:19,1,Weighing,97.67,82.71,OK
2026-03-05 20:26:19,1,Install PCB,98.69,89.51,OK
2026-03-05 20:26:19,1,Fastening 1,98.07,81.08,OK
2026-03-05 20:26:19,1,Fastening 2,98.55,92.76,OK
2026-03-05 20:26:19,1,Avl screw,98.13,70.53,OK
2026-03-05 20:26:19,1,Top unloader,99.0,104.3,OK
2026-03-05 20:26:20,1,Top cover feeding,98.9,105.15,OK
2026-03-05 20:26:20,1,Pre-weighing,99.43,81.32,OK
2026-03-05 20:26:20,1,Tim dispensing,99.41,84.04,OK
2026-03-05 20:26:20,1,Avl Tim,96.38,60.35,OK
2026-03-05 20:26:20,1,Weighing,97.51,83.58,OK
2026-03-05 20:26:20,1,Install PCB,98.38,89.9,OK
2026-03-05 20:26:20,1,Fastening 1,97.63,81.02,OK
2026-03-05 20:26:20,1,Fastening 2,98.62,93.3,OK
2026-03-05 20:26:20,1,Avl screw,98.72,70.06,OK
2026-03-05 20:26:20,1,Top unloader,99.4,103.78,OK
2026-03-05 20:26:21,1,Top cover feeding,98.55,105.7,OK
2026-03-05 20:26:21,1,Pre-weighing,99.31,80.05,OK
2026-03-05 20:26:21,1,Tim dispensing,99.46,83.3,OK
2026-03-05 20:26:21,1,Avl Tim,95.98,59.73,OK
2026-03-05 20:26:21,1,Weighing,97.25,82.72,OK
2026-03-05 20:26:21,1,Install PCB,98.4,88.83,OK
2026-03-05 20:26:21,1,Fastening 1,97.84,80.63,OK
2026-03-05 20:26:21,1,Fastening 2,98.33,91.56,OK
2026-03-05 20:26:21,1,Avl screw,98.68,69.91,OK
2026-03-05 20:26:21,1,Top unloader,99.4,105.7,OK
2026-03-05 20:26:22,1,Top cover feeding,98.35,105.38,OK
2026-03-05 20:26:22,1,Pre-weighing,99.29,79.87,OK
2026-03-05 20:26:22,1,Tim dispensing,99.48,84.17,OK
2026-03-05 20:26:22,1,Avl Tim,95.41,60.96,OK
2026-03-05 20:26:22,1,Weighing,96.93,83.24,OK
2026-03-05 20:26:22,1,Install PCB,98.14,88.07,OK
2026-03-05 20:26:22,1,Fastening 1,97.89,80.73,OK
2026-03-05 20:26:22,1,Fastening 2,98.36,93.03,OK
2026-03-05 20:26:22,1,Avl screw,98.89,69.63,OK
2026-03-05 20:26:22,1,Top unloader,99.09,103.44,OK
2026-03-05 20:26:23,1,Top cover feeding,97.85,105.67,OK
2026-03-05 20:26:23,1,Pre-weighing,99.31,80.37,OK
2026-03-05 20:26:23,1,Tim dispensing,99.76,82.99,OK
2026-03-05 20:26:23,1,Avl Tim,95.67,60.18,OK
2026-03-05 20:26:23,1,Weighing,96.86,83.83,OK
2026-03-05 20:26:23,1,Install PCB,98.45,88.03,OK
2026-03-05 20:26:23,1,Fastening 1,97.85,79.68,OK
2026-03-05 20:26:23,1,Fastening 2,98.21,92.88,OK
2026-03-05 20:26:23,1,Avl screw,98.63,70.37,OK
2026-03-05 20:26:23,1,Top unloader,99.19,105.07,OK
2026-03-05 20:26:24,1,Top cover feeding,98.21,105.53,OK
2026-03-05 20:26:24,1,Pre-weighing,99.16,79.31,OK
2026-03-05 20:26:24,1,Tim dispensing,99.65,82.72,OK
2026-03-05 20:26:24,1,Avl Tim,95.69,61.11,OK
2026-03-05 20:26:24,1,Weighing,96.84,83.64,OK
2026-03-05 20:26:24,1,Install PCB,98.6,88.18,OK
2026-03-05 20:26:24,1,Fastening 1,97.63,80.07,OK
2026-03-05 20:26:24,1,Fastening 2,98.16,92.83,OK
2026-03-05 20:26:24,1,Avl screw,98.46,69.82,OK
2026-03-05 20:26:24,1,Top unloader,98.96,105.05,OK
2026-03-05 20:26:25,1,Top cover feeding,98.06,105.14,OK
2026-03-05 20:26:25,1,Pre-weighing,98.87,80.03,OK
2026-03-05 20:26:25,1,Tim dispensing,99.5,82.73,OK
2026-03-05 20:26:25,1,Avl Tim,95.52,59.98,OK
2026-03-05 20:26:25,1,Weighing,96.87,83.72,OK
2026-03-05 20:26:25,1,Install PCB,98.41,89.12,OK
2026-03-05 20:26:25,1,Fastening 1,97.79,80.34,OK
2026-03-05 20:26:25,1,Fastening 2,98.52,92.5,OK
2026-03-05 20:26:25,1,Avl screw,98.72,69.91,OK
2026-03-05 20:26:25,1,Top unloader,99.19,105.01,OK
2026-03-05 20:26:26,1,Top cover feeding,98.23,105.51,OK
2026-03-05 20:26:26,1,Pre-weighing,99.21,80.03,OK
2026-03-05 20:26:26,1,Tim dispensing,99.17,83.01,OK
2026-03-05 20:26:26,1,Avl Tim,95.37,61.86,OK
2026-03-05 20:26:26,1,Weighing,96.93,82.43,OK
2026-03-05 20:26:26,1,Install PCB,98.43,88.14,OK
2026-03-05 20:26:26,1,Fastening 1,97.93,81.36,OK
2026-03-05 20:26:26,1,Fastening 2,98.79,91.9,OK
2026-03-05 20:26:26,1,Avl screw,98.83,69.89,OK
2026-03-05 20:26:26,1,Top unloader,98.86,144.53,SPIKE
2026-03-05 20:26:27,1,Top cover feeding,98.0,105.9,OK
2026-03-05 20:26:27,1,Pre-weighing,99.44,79.25,OK
2026-03-05 20:26:27,1,Tim dispensing,99.65,83.7,OK
2026-03-05 20:26:27,1,Avl Tim,95.61,60.67,OK
2026-03-05 20:26:27,1,Weighing,97.25,82.72,OK
2026-03-05 20:26:27,1,Install PCB,98.8,88.89,OK
2026-03-05 20:26:27,1,Fastening 1,97.59,80.83,OK
2026-03-05 20:26:27,1,Fastening 2,98.63,91.44,OK
2026-03-05 20:26:27,1,Avl screw,99.23,70.07,OK
2026-03-05 20:26:27,1,Top unloader,98.96,105.27,OK
2026-03-05 20:26:28,1,Top cover feeding,97.93,105.6,OK
2026-03-05 20:26:28,1,Pre-weighing,99.47,79.58,OK
2026-03-05 20:26:28,1,Tim dispensing,99.91,83.49,OK
2026-03-05 20:26:28,1,Avl Tim,95.46,60.1,OK
2026-03-05 20:26:28,1,Weighing,97.93,83.62,OK
2026-03-05 20:26:28,1,Install PCB,98.3,88.63,OK
2026-03-05 20:26:28,1,Fastening 1,97.49,79.95,OK
2026-03-05 20:26:28,1,Fastening 2,98.78,92.95,OK
2026-03-05 20:26:28,1,Avl screw,99.48,69.57,OK
2026-03-05 20:26:28,1,Top unloader,99.23,104.8,OK
2026-03-05 20:26:29,1,Top cover feeding,98.26,105.6,OK
2026-03-05 20:26:29,1,Pre-weighing,99.72,80.24,OK
2026-03-05 20:26:29,1,Tim dispensing,99.78,83.4,OK
2026-03-05 20:26:29,1,Avl Tim,95.26,61.07,OK
2026-03-05 20:26:29,1,Weighing,98.21,83.05,OK
2026-03-05 20:26:29,1,Install PCB,98.2,87.95,OK
2026-03-05 20:26:29,1,Fastening 1,97.85,81.05,OK
2026-03-05 20:26:29,1,Fastening 2,98.65,92.94,OK
2026-03-05 20:26:29,1,Avl screw,99.56,69.59,OK
2026-03-05 20:26:29,1,Top unloader,98.98,102.93,OK
2026-03-05 20:26:30,1,Top cover feeding,98.29,105.69,OK
2026-03-05 20:26:30,1,Pre-weighing,99.84,80.19,OK
2026-03-05 20:26:30,1,Tim dispensing,100.0,84.47,OK
2026-03-05 20:26:30,1,Avl Tim,95.05,60.42,OK
2026-03-05 20:26:30,1,Weighing,98.2,83.65,OK
2026-03-05 20:26:30,1,Install PCB,97.74,88.03,OK
2026-03-05 20:26:30,1,Fastening 1,97.8,80.19,OK
2026-03-05 20:26:30,1,Fastening 2,98.59,92.86,OK
2026-03-05 20:26:30,1,Avl screw,99.34,70.27,OK
2026-03-05 20:26:30,1,Top unloader,99.08,104.9,OK
2026-03-05 20:26:31,1,Top cover feeding,98.45,105.24,OK
2026-03-05 20:26:31,1,Pre-weighing,99.45,80.65,OK
2026-03-05 20:26:31,1,Tim dispensing,99.85,83.71,OK
2026-03-05 20:26:31,1,Avl Tim,95.01,59.39,OK
2026-03-05 20:26:31,1,Weighing,98.23,82.16,OK
2026-03-05 20:26:31,1,Install PCB,97.6,89.11,OK
2026-03-05 20:26:31,1,Fastening 1,97.74,80.35,OK
2026-03-05 20:26:31,1,Fastening 2,98.21,93.01,OK
2026-03-05 20:26:31,1,Avl screw,99.4,69.57,OK
2026-03-05 20:26:31,1,Top unloader,99.1,104.27,OK
2026-03-05 20:26:32,1,Top cover feeding,98.5,105.06,OK
2026-03-05 20:26:32,1,Pre-weighing,99.41,79.39,OK
2026-03-05 20:26:32,1,Tim dispensing,99.82,83.78,OK
2026-03-05 20:26:32,1,Avl Tim,95.39,61.14,OK
2026-03-05 20:26:32,1,Weighing,98.33,82.2,OK
2026-03-05 20:26:32,1,Install PCB,97.41,89.54,OK
2026-03-05 20:26:32,1,Fastening 1,97.73,79.52,OK
2026-03-05 20:26:32,1,Fastening 2,98.13,93.41,OK
2026-03-05 20:26:32,1,Avl screw,99.4,70.76,OK
2026-03-05 20:26:32,1,Top unloader,98.99,104.53,OK
2026-03-05 20:26:33,1,Top cover feeding,98.14,105.6,OK
2026-03-05 20:26:33,1,Pre-weighing,99.52,79.72,OK
2026-03-05 20:26:33,1,Tim dispensing,99.75,83.98,OK
2026-03-05 20:26:33,1,Avl Tim,95.15,59.82,OK
2026-03-05 20:26:33,1,Weighing,98.88,82.96,OK
2026-03-05 20:26:33,1,Install PCB,97.86,88.16,OK
2026-03-05 20:26:33,1,Fastening 1,98.15,81.06,OK
2026-03-05 20:26:33,1,Fastening 2,98.36,91.73,OK
2026-03-05 20:26:33,1,Avl screw,99.32,70.42,OK
2026-03-05 20:26:33,1,Top unloader,99.02,104.31,OK
2026-03-05 20:26:34,1,Top cover feeding,97.92,105.44,OK
2026-03-05 20:26:34,1,Pre-weighing,99.37,79.66,OK
2026-03-05 20:26:34,1,Tim dispensing,99.76,84.31,OK
2026-03-05 20:26:34,1,Avl Tim,94.81,61.3,OK
2026-03-05 20:26:34,1,Weighing,98.91,82.73,OK
2026-03-05 20:26:34,1,Install PCB,97.82,87.48,OK
2026-03-05 20:26:34,1,Fastening 1,98.12,79.52,OK
2026-03-05 20:26:34,1,Fastening 2,98.16,92.62,OK
2026-03-05 20:26:34,1,Avl screw,99.14,70.51,OK
2026-03-05 20:26:34,1,Top unloader,98.75,104.08,OK
2026-03-05 20:26:35,1,Top cover feeding,97.85,106.05,OK
2026-03-05 20:26:35,1,Pre-weighing,99.1,80.64,OK
2026-03-05 20:26:35,1,Tim dispensing,99.53,82.89,OK
2026-03-05 20:26:35,1,Avl Tim,95.03,59.23,OK
2026-03-05 20:26:35,1,Weighing,99.28,83.8,OK
2026-03-05 20:26:35,1,Install PCB,97.4,87.38,OK
2026-03-05 20:26:35,1,Fastening 1,97.85,80.65,OK
2026-03-05 20:26:35,1,Fastening 2,98.31,92.78,OK
2026-03-05 20:26:35,1,Avl screw,98.98,69.99,OK
2026-03-05 20:26:35,1,Top unloader,98.85,105.21,OK
2026-03-05 20:26:36,1,Top cover feeding,97.7,105.18,OK
2026-03-05 20:26:36,1,Pre-weighing,99.55,79.81,OK
2026-03-05 20:26:36,1,Tim dispensing,99.97,84.45,OK
2026-03-05 20:26:36,1,Avl Tim,95.39,61.2,OK
2026-03-05 20:26:36,1,Weighing,99.54,82.92,OK
2026-03-05 20:26:36,1,Install PCB,97.16,88.0,OK
2026-03-05 20:26:36,1,Fastening 1,97.57,79.52,OK
2026-03-05 20:26:36,1,Fastening 2,98.49,91.88,OK
2026-03-05 20:26:36,1,Avl screw,99.21,69.35,OK
2026-03-05 20:26:36,1,Top unloader,99.34,103.9,OK
2026-03-05 20:26:37,1,Top cover feeding,98.0,105.32,OK
2026-03-05 20:26:37,1,Pre-weighing,99.59,79.13,OK
2026-03-05 20:26:37,1,Tim dispensing,99.97,83.32,OK
2026-03-05 20:26:37,1,Avl Tim,95.73,61.12,OK
2026-03-05 20:26:37,1,Weighing,99.15,81.8,OK
2026-03-05 20:26:37,1,Install PCB,97.44,87.58,OK
2026-03-05 20:26:37,1,Fastening 1,97.63,81.71,OK
2026-03-05 20:26:37,1,Fastening 2,98.73,93.0,OK
2026-03-05 20:26:37,1,Avl screw,98.82,70.56,OK
2026-03-05 20:26:37,1,Top unloader,99.37,104.42,OK
2026-03-05 20:26:38,1,Top cover feeding,98.35,105.17,OK
2026-03-05 20:26:38,1,Pre-weighing,99.75,80.2,OK
2026-03-05 20:26:38,1,Tim dispensing,100.0,83.33,OK
2026-03-05 20:26:38,1,Avl Tim,96.03,60.33,OK
2026-03-05 20:26:38,1,Weighing,98.89,82.47,OK
2026-03-05 20:26:38,1,Install PCB,97.1,88.85,OK
2026-03-05 20:26:38,1,Fastening 1,98.06,80.27,OK
2026-03-05 20:26:38,1,Fastening 2,98.5,93.5,OK
2026-03-05 20:26:38,1,Avl screw,98.81,69.09,OK
2026-03-05 20:26:38,1,Top unloader,99.69,103.9,OK
2026-03-05 20:26:39,1,Top cover feeding,98.31,105.32,OK
2026-03-05 20:26:39,1,Pre-weighing,99.59,79.42,OK
2026-03-05 20:26:39,1,Tim dispensing,99.66,83.54,OK
2026-03-05 20:26:39,1,Avl Tim,96.29,59.19,OK
2026-03-05 20:26:39,1,Weighing,98.94,82.56,OK
2026-03-05 20:26:39,1,Install PCB,97.43,88.69,OK
2026-03-05 20:26:39,1,Fastening 1,98.16,80.42,OK
2026-03-05 20:26:39,1,Fastening 2,98.68,92.12,OK
2026-03-05 20:26:39,1,Avl screw,98.91,69.87,OK
2026-03-05 20:26:39,1,Top unloader,99.54,104.15,OK
2026-03-05 20:26:40,1,Top cover feeding,98.27,106.09,OK
2026-03-05 20:26:40,1,Pre-weighing,99.98,78.68,OK
2026-03-05 20:26:40,1,Tim dispensing,99.35,82.28,OK
2026-03-05 20:26:40,1,Avl Tim,95.99,61.5,OK
2026-03-05 20:26:40,1,Weighing,98.89,83.13,OK
2026-03-05 20:26:40,1,Install PCB,97.17,88.9,OK
2026-03-05 20:26:40,1,Fastening 1,98.08,79.85,OK
2026-03-05 20:26:40,1,Fastening 2,98.96,93.1,OK
2026-03-05 20:26:40,1,Avl screw,98.86,69.87,OK
2026-03-05 20:26:40,1,Top unloader,99.15,104.37,OK
2026-03-05 20:26:41,1,Top cover feeding,98.24,105.66,OK
2026-03-05 20:26:41,1,Pre-weighing,99.9,78.62,OK
2026-03-05 20:26:41,1,Tim dispensing,99.09,84.18,OK
2026-03-05 20:26:41,1,Avl Tim,95.74,59.49,OK
2026-03-05 20:26:41,1,Weighing,98.76,83.92,OK
2026-03-05 20:26:41,1,Install PCB,96.88,88.06,OK
2026-03-05 20:26:41,1,Fastening 1,98.03,80.63,OK
2026-03-05 20:26:41,1,Fastening 2,99.1,93.03,OK
2026-03-05 20:26:41,1,Avl screw,99.25,70.26,OK
2026-03-05 20:26:41,1,Top unloader,99.17,103.98,OK
2026-03-05 20:26:42,1,Top cover feeding,97.53,105.38,OK
2026-03-05 20:26:42,1,Pre-weighing,100.0,80.16,OK
2026-03-05 20:26:42,1,Tim dispensing,99.34,82.9,OK
2026-03-05 20:26:42,1,Avl Tim,95.44,61.44,OK
